id,total_price,shipping_price,cart,,,,payment_method,order_datetime,delivery_datetime,,vip_flag,admin_short,fulfilled,order_source,subtotal_price,total_discounts,is_delivery,is_gift,has_custom,is_post,transport,edited,is_corporate,promo_code
8387,591,101,"{""heart-S&ganache.pink"":1}",,,,qr,2021-01-22 14:03:41.918788+00,2021-02-14 02:30:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
8390,490,0,"{""heart-S&redvelvet.pink"":1}",,,,qr,2021-01-22 14:06:33.875453+00,2021-02-14 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
8339,1660,0,"{""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""hraum01gn8p"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",,,,qr,2021-01-22 04:58:16.417199+00,2021-01-23 07:00:00+00,,no,Kung,t,ig,1660,,f,f,f,f,car,f,t,
8419,2095,115,"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":2,""id"":""3dvvpd74k7t"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":1,""extra"":"""",""title"":""Large box of 12""}]}",,,,qr,2021-01-23 07:04:22.469955+00,2021-01-25 02:00:00+00,,no,Kung,t,line,1980,,t,f,f,f,bike,f,f,
8421,1290,0,"{""hella"":1,""salt"":1,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""dbkghscy0bj"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":3,""MAMA OG"":3,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",,,,qr,2021-01-23 07:30:55.525464+00,2021-01-23 08:00:00+00,,no,Kung,t,line,1290,,f,f,f,f,bike,f,f,
8418,1639,239,"{""pbj"":3,""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-23 06:44:19.206852+00,2021-02-02 07:00:00+00,,no,Kung,t,line,1400,,t,f,f,f,car,f,f,
8394,4250,250,"{""redvelvet"":2,""cupc"":1,""salt"":1,""hella"":1,""deathchoc"":1,""custom"":[{""title"":""2 lb strawberry cake **Lady blossom**"",""price"":3100,""quantity"":1,""id"":""901y2ji36c""}]}",,,,qr,2021-01-22 15:14:30.693694+00,2021-01-31 04:00:00+00,,no,Ja,t,ig,4000,,t,f,t,f,car,f,f,
5924,3407,282,"{""coconut-1lb"":1,""applecake"":1,""clauscake-1lb"":1}",,,,qr,2020-11-25 14:10:19.798419+00,2020-11-29 10:00:00+00,,vip,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5893,1884,234,"{""kiss-1lb"":1,""pbj"":1}",,,,qr,2020-11-23 01:50:17.466248+00,2020-11-13 04:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
8426,1061,81,"{""heart-S&redvelvet.pink"":1,""heart-S&ganache.gold"":1}",,,,qr,2021-01-23 08:04:21.40017+00,2021-01-24 02:00:00+00,,no,Kung,t,line,980,,t,f,f,f,bike,f,f,
8446,510,60,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""pnls3lydcl"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-01-23 10:59:27.410153+00,2021-01-23 12:00:00+00,,no,Kung,t,line,450,,t,f,f,f,bike,f,f,
8451,1855,195,"{""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""7n7t2h8eq7s"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",,,,qr,2021-01-23 11:41:18.050308+00,2021-01-23 12:00:00+00,,no,Kung,t,line,1660,,t,f,f,f,car,f,f,
9547,1995,195,"{""custom"":[{""title"":""1 lb strawberry*lady in pink"",""price"":1800,""quantity"":1,""id"":""qczn3p0j11k""}]}",,,,qr,2021-02-06 14:47:10.042305+00,2021-01-20 11:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
8449,950,0,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-23 11:31:02.143755+00,2021-01-24 02:00:00+00,,no,Kung,t,line,950,,f,f,f,f,car,f,f,
8452,1049,59,"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""55sx9rnyc5v"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":6,""MAMA OG"":6,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",,,,qr,2021-01-23 11:51:54.985229+00,2021-01-23 13:00:00+00,,vip,Kung,t,line,990,,t,f,f,f,bike,f,f,
9227,935,185,"{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":0,""id"":""7foa3t7j3yx"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""cupc"":1,""hella"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""i7z0jxk2dli"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-02-05 13:18:09.397055+00,2021-01-05 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
8430,669,69,"{""redvelvet"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""k186qxwzhzs"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-01-23 08:29:59.853273+00,2021-01-23 09:00:00+00,,no,Kung,t,line,600,,t,f,f,f,bike,f,f,
8436,1000,0,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""eg0qwbzldd8"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""chocpudding_slice"":1,""soft"":[{""count"":""0"",""price"":270,""quantity"":1,""id"":""tvotdav768b"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":1,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}],""deathchoc"":1}",,,,cash,2021-01-23 08:58:33.546505+00,2021-01-23 07:00:00+00,,no,Kampu,t,shop,1000,,f,f,f,f,bike,f,f,
8447,1951,151,"{""custom"":[{""title"":""1 lb Chocolate Nutella extra Ferrero "",""price"":1800,""quantity"":1,""id"":""iste1jhxj8a""}]}",,,,qr,2021-01-23 11:01:47.898875+00,2021-01-26 09:00:00+00,,no,Gyan,t,line,1800,,t,f,f,f,car,f,f,
8554,1783,283,"{""kiss-1lb"":1}",,,,qr,2021-01-26 03:20:34.35693+00,2021-01-26 09:00:00+00,,no,Kung,t,line,1500,,t,f,f,f,car,f,f,
8559,2244,294,"{""heart-L&redvelvet.pink"":1}",,,,qr,2021-01-26 03:56:25.254393+00,2021-01-26 08:30:00+00,,no,Kung,t,line,1950,,t,f,f,f,car,f,f,
8437,1218,208,"{""heart-S&redvelvet.gold"":1,""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""c9m6g78lpv9"",""BAE BROWNIE"":1,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Large box of 8""}]}",,,,qr,2021-01-23 08:59:16.615751+00,2021-01-23 12:00:00+00,,no,Kung,t,line,1010,,t,f,f,f,bike,f,f,
2473,0,,{},,,,,2020-07-28 15:02:58.103285+00,2020-07-11 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
2474,0,,{},,,,,2020-07-28 15:02:58.996541+00,2020-07-11 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8401,490,0,"{""heart-S&redvelvet.pink"":1}",,,,qr,2021-01-23 03:48:09.741749+00,2021-01-23 06:00:00+00,,vip,Ja,t,ig,490,,f,f,f,f,bike,f,f,
8483,390,0,"{""pbj"":1,""ferrero_slice"":1}",,,,qr,2021-01-24 07:48:46.867465+00,2021-01-24 09:00:00+00,,no,Gyan,t,line,390,,f,f,f,f,bike,f,f,
4252,218,68,"{""deathchoc"":1}",,,,qr,2020-09-17 03:44:59.437233+00,2020-09-17 04:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
2490,0,,{},,,,,2020-07-28 15:03:07.96826+00,2020-07-11 13:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8470,1112,162,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-24 02:16:18.215593+00,2021-01-24 07:00:00+00,,free,Ja,t,ig,950,,t,f,f,f,car,f,f,
8469,1111,121,"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""ogp45ul3otg"",""BABY OG"":3,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":3,""MAMA OG"":3,""MATCHA POWWOW"":0,""SEXY BACK"":3,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",,,,qr,2021-01-24 01:07:26.804311+00,2021-01-24 04:00:00+00,,no,Fa,t,line,990,,t,f,f,f,bike,f,f,
8472,448,88,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""3jbla8gmf4"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":5,""extra"":"""",""title"":""Small box of 9""}]}",,,,qr,2021-01-24 03:59:11.545792+00,2021-01-24 05:00:00+00,,no,Fa,t,line,360,,t,f,f,f,bike,f,f,
4810,356,136,"{""coconut_slice"":1}",,,,qr,2020-10-12 05:53:54.240659+00,2020-10-08 09:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
8486,835,45,"{""heart-S&redvelvet.pink"":1,""pbj"":1,""cupc"":1}",,,,qr,2021-01-24 09:16:04.257954+00,2021-01-24 10:00:00+00,,free,Gyan,t,line,790,,t,f,f,f,bike,f,f,
8282,1466,316,"{""strawcheese"":1,""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-21 05:42:43.280047+00,2021-01-22 04:00:00+00,,free,Fa,t,ig,1150,,t,f,t,f,car,f,f,
8210,1834,184,"{""banana-1lb#dearest"":1}",,,,qr,2021-01-19 08:20:22.659143+00,2021-01-29 10:00:00+00,,vip,Fa,t,line,1650,,t,f,f,f,car,f,f,
9551,784,184,"{""strawcheese"":3}",,,,qr,2021-02-06 14:48:14.163882+00,2021-01-21 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
8527,1112,162,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-25 07:02:26.886224+00,2021-01-25 09:00:00+00,,free,Ja,t,ig,950,,t,f,f,f,car,f,f,
8474,1940,200,"{""strawcheese"":1,""redvelvet"":1,""hella"":1,""deathchoc"":1,""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""m7wiof8wobc"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Double box of 18""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""w5fjp3qhz1"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-01-24 05:23:11.355221+00,2021-01-25 01:00:00+00,,no,Gyan,t,line,1740,,t,f,f,t,bike,f,f,
8412,1823,173,"{""chocpudding-1lb#extraferrero"":1}",,,,qr,2021-01-23 05:38:44.480784+00,2021-01-25 11:00:00+00,,no,Gyan,t,ig,1650,,t,f,f,f,car,f,f,
8488,1083,83,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""lfnt07o8lph"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Small box of 9""},{""count"":""18"",""price"":640,""quantity"":1,""id"":""jz0hnw65l4f"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":18,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Double box of 18""}]}",,,,qr,2021-01-24 09:47:40.937376+00,2021-01-28 09:00:00+00,,no,Ja,t,ig,1000,,t,f,f,f,bike,f,f,
2599,0,,{},,,,,2020-07-28 15:04:06.283703+00,2020-07-17 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
2519,0,,{},,,,,2020-07-28 15:03:22.452091+00,2020-07-13 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
2520,0,,{},,,,,2020-07-28 15:03:22.919266+00,2020-07-13 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
2521,0,,{},,,,,2020-07-28 15:03:23.805171+00,2020-07-13 12:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
2522,0,,{},,,,,2020-07-28 15:03:24.264031+00,2020-07-13 14:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
2523,0,,{},,,,,2020-07-28 15:03:24.424139+00,2020-07-14 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
2524,0,,{},,,,,2020-07-28 15:03:25.250605+00,2020-07-14 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8476,835,185,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":0,""id"":""f6grmetueh6"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":0,""id"":""st5vv6gbxp"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":650,""quantity"":1,""id"":""bvi5qg1vmjt"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-01-24 05:35:05.34377+00,2021-01-25 01:00:00+00,,no,Ja,t,ig,650,,t,f,f,t,bike,f,f,
2528,0,,{},,,,,2020-07-28 15:03:27.741548+00,2020-07-14 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8496,731,71,"{""blackout_slice"":1,""chocpudding_slice"":1,""coconut_slice"":1}",,,,qr,2021-01-24 12:40:02.370447+00,2021-01-24 13:00:00+00,,no,Gyan,t,line,660,,t,f,f,f,bike,f,f,
8438,560,0,"{""cupc"":1,""hella"":1,""soft"":[{""count"":""0"",""price"":260,""quantity"":1,""id"":""vxda4arv96"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":1,""FUDGE BROWNIE BITES"":1,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",,,,cash,2021-01-23 09:16:43.568119+00,2021-01-23 09:00:00+00,,no,Kampu,t,shop,560,,f,f,f,f,bike,f,f,
8458,587,137,"{""salt"":1,""pbj"":1,""peanut"":1}",,,,qr,2021-01-23 13:25:14.052056+00,2021-01-23 14:00:00+00,,no,Ja,t,ig,450,,t,f,f,f,bike,f,f,
8500,440,0,"{""strawcheese"":1,""deathchoc"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""g1nezra83qo"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",,,,cash,2021-01-24 13:13:26.43197+00,2021-01-24 08:00:00+00,,no,Kampu,t,shop,440,,f,f,f,f,bike,f,f,
8503,600,0,"{""deathchoc"":1,""hella"":1,""soft"":[{""count"":""0"",""price"":300,""quantity"":1,""id"":""n5mjnz6hwum"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":1,""FUDGE BROWNIE BITES"":1,""RED VELVET CREAM CHEESE BROWNIE BITES"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",,,,cash,2021-01-24 13:18:32.222551+00,2021-01-24 06:00:00+00,,no,unkwn,t,shop,600,,f,f,f,f,bike,f,f,
8504,480,0,"{""strawcheese"":0,""soft"":[{""count"":""0"",""price"":260,""quantity"":0,""id"":""hquqtba80u6"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":1,""RED VELVET CREAM CHEESE BROWNIE BITES"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""},{""count"":""0"",""price"":310,""quantity"":0,""id"":""a9r8ejdop0h"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":1,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""},{""count"":""0"",""price"":180,""quantity"":1,""id"":""uo6wtb09k8d"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}],""deathchoc"":0,""pbj"":1,""redvelvet"":1}",,,,cash,2021-01-24 13:22:51.744786+00,2021-01-24 07:00:00+00,,no,unkwn,t,shop,480,,f,f,f,f,bike,f,f,
5057,572,52,"{""blackout_slice"":1,""valrhona"":1,""peanut"":1}",,,,qr,2020-10-16 14:31:08.245129+00,2020-10-17 04:00:00+00,,free,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9233,854,104,"{""deathchoccake-1lb"":1}",,,,qr,2021-02-05 14:11:44.884054+00,2021-02-06 03:00:00+00,,no,Kung,t,ig,750,,t,f,f,f,bike,f,f,
2547,0,,{},,,,,2020-07-28 15:03:37.739544+00,2020-07-15 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8506,2061,261,"{""custom"":[{""title"":""1 lb Lady in Pink strawberry kiss cake"",""price"":1800,""quantity"":1,""id"":""jmp2ta4nty""}]}",,,,qr,2021-01-24 15:29:15.573831+00,2021-01-25 03:30:00+00,,no,Gyan,t,line,1800,,t,f,f,f,car,f,f,
8417,4684,184,"{""ladypink-3lb&banana,ganache.pink"":1}",,,,qr,2021-01-23 06:25:56.278967+00,2021-01-29 11:00:00+00,,no,Kung,t,line,4500,,t,f,f,f,car,f,f,
8511,1980,0,"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":2,""id"":""m52xeg8fvxq"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":1,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",,,,qr,2021-01-25 01:49:06.980604+00,2021-01-27 02:00:00+00,,no,Ja,t,ig,1980,,f,f,f,f,bike,f,f,
8519,6001,151,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":0,""id"":""vo2d420zg2"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":9,""id"":""fw0to7xgfh"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-01-25 04:45:16.171863+00,2021-01-27 02:00:00+00,,vip,Kung,t,line,5850,,t,f,f,f,car,f,f,
7065,2756,206,"{""xmas-0.75lb&chocnutella.green"":0,""xmas-1.5lb&chocnutella.green"":1}",,,,qr,2020-12-30 12:32:05.062869+00,2020-12-28 11:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
7067,721,71,"{""cookie"":[{""quantity"":0,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":1,""TRIPLE C"":1,""DOUBLE TROUBLE"":1,""MATCHA POWWOW"":1,""PISTACHIO CRANBERRY"":1,""id"":""jcokvfciokh"",""price"":450}],""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""rnt4tl8n2a"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2020-12-30 12:37:39.579355+00,2020-12-29 03:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9234,2922,272,"{""carrot-2lb#flower"":1}",,,,qr,2021-02-05 14:21:47.240543+00,2021-01-05 03:30:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
5322,962,72,"{""cupc"":1,""hella"":2,""banana_slice"":1,""carrot_slice"":1}",,,,qr,2020-10-25 06:00:46.011221+00,2020-10-24 09:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
8537,417,117,"{""pbj"":2}",,,,qr,2021-01-25 10:54:10.97701+00,2021-01-25 11:30:00+00,,no,Gyan,t,line,300,,t,f,f,f,bike,f,f,
8567,2490,0,"{""chocpudding-1lb"":1,""banana_slice"":0,""berry_slice"":0,""coconut_slice"":0,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""0whhzxccdvin"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":3,""MAMA OG"":4,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",,,,qr,2021-01-26 05:36:12.966678+00,2021-01-29 06:00:00+00,,no,Gyan,t,line,2490,,f,f,f,f,bike,f,f,
8507,1123,173,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-24 15:33:52.094485+00,2021-01-25 10:30:00+00,,no,Gyan,t,line,950,,t,f,f,f,car,f,f,
8565,3270,470,"{""heart-set&redvelvet,ganache.pinkgold"":1,""rosebouquet"":1}",,,,qr,2021-01-26 05:13:16.197071+00,2021-01-29 05:00:00+00,,no,Ja,t,ig,2900,100,t,f,f,f,car,f,f,
4364,729,129,"{""salt"":2,""redvelvet"":1,""pbj"":1}",,,,qr,2020-09-21 08:52:11.05123+00,2020-09-21 08:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
